api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural,ingredients
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/049/original/data?1514062254,covergirl,,,"CoverGirl LashBlast Fusion Water Resistant Mascara has a fiberstrech lengthening formula and super-volumizing brush that thickens and extends each individual lash for high volume, length and perfect
 separation rain or shine.Features:Super volumizing and buildable fiber-strength lengtheningThickens and extends the look of your bare lashesWater resistant",49,CoverGirl LashBlast Fusion Water Resistant Mascara ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/49.json,https://well.ca/products/covergirl-lashblast-fusion-water_74846.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/048/original/data?1514062254,physicians formula,,,Get instant brush on lash extensions with this Physicians Formula Eye Booster Instant Lash Extension Kit. It's a total lash transformation!Features: HypoallergenicParaben & Gluten freeDermatologist approvedOphthalmologist testedDirections: Sweep Lash Boosting Mascara to prep for fibers. Brush on extensions to upper lashes while mascara is still wet to instantly build lashes. Reapply Lash Boosting Mascara to seal and set extensions.,48,Physicians Formula Eye Booster Instant Lash Extension Kit in Ultra Black,19.99,,http://makeup-api.herokuapp.com/api/v1/products/48.json,https://well.ca/products/physicians-formula-eye-booster_102681.html,mascara,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"water, beeswax, ci 77499, copernicia cerifera  wax, pvp, cyclopentasiloxane, glyceryl stearate, propylene glycol stearate se, cyclohexasiloxane, stearic acid, triethanolamine, oleic acid, polybutene, phenoxyethanol, myristoyl pentapeptide-17, glycerin, panthenol, argilla, cellulose gum, tocopheryl acetate, simethicone, tetrasodium edta, cynara scolymus  leaf extract, ocimum basilicum  leaf extract, tocopherol."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/047/original/data?1514062254,l'oreal,,,"L’Oréal Paris introduces 
Voluminous Million Lashes Excess, which combines bold volume with clean 
definition for an excessively dramatic lash look.The legendary 
Millionizer brush is bigger than ever to separate and build each lash 
evenly from root to tip. The mascara features a built-in, anti-clump 
wiper that removes surplus mascara for a clean and impactful effect. Plus, the ultra black formula amplifies each individual lash for a dramatic lash effect.",47,L'Oreal Paris Voluminous Million Lashes Excess Mascara ,13.99,,http://makeup-api.herokuapp.com/api/v1/products/47.json,https://well.ca/products/loreal-paris-voluminous-million_86096.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/046/original/data?1514062254,covergirl,,,"A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashesWater resistant",46,CoverGirl LastBlast Clump Crusher Water Resistant Mascara ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/46.json,https://well.ca/products/covergirl-lastblast-clump-crusher_74595.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/045/original/data?1514062253,almay,,,"Take your unique eye color to new limits with double the volume*, double the 
impact. Expertly coordinated shades with eye-brightening crystals create
 multi-dimensional amplification. The lash enhancing brush with 
volume-boosting grooves finds and flaunts every lash for big bold volume
 that won’t smudge or flake. *Achieved in one coat using 25 strokes",45,Almay Intense i-Color Volumizing Mascara,10.99,,http://makeup-api.herokuapp.com/api/v1/products/45.json,https://well.ca/products/almay-intense-i-color-volumizing_84475.html,mascara,https://well.ca,Midnight for hazel eyes   ;Mocha for green eyes   ;Plum for brown eyes   ;Sapphire for blue eyes   ,#18191D;#413736;#3D303E;#3B4356,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/044/original/data?1514062253,covergirl,,,"With CoverGirl Full Lash Bloom Mascara, get exceptional lash fullness that's soft - even to the touch. With CoverGirl's petal-shaped brush and mousse formula with natural beeswax, lashes are never stiff or brittle. Perfect for everyday wear, Full Lash Bloom Mascara is also safe for contact lens wearers and is ophthalmologically tested. So bring out every last lash, and embrace you in full bloom!Features: Gives soft, full lashes that are never stiff or brittle.Petal shaped brush and soft, mousse formula, with natural beeswax, brings out every lashOphthalmologically tested and suitable for contact lens wearers",44,CoverGirl LashBlast Full Lash Bloom Mascara Very Black (800),9.99,,http://makeup-api.herokuapp.com/api/v1/products/44.json,https://well.ca/products/covergirl-lashblast-full-lash-bloom_103273.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"water, beeswax, cetearyl alcohol, shellac, copernicia cerifera  wax, ceteareth-20, glycerin, tapioca starch, lecithin, ethylhexylglycerin, alcohol denat., phenoxyethanol, benzyl alcohol, xanthan gum, ammonium hydroxide, sodium gluconate"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/043/original/data?1514062253,covergirl,,,"Get beautiful, thick, high-impact lashes with COVERGIRL professional super thick lash mascara! The brush separates, defines, and reaches those little lashes so you get bold, defined lashes so easy, so beautiful!Features:Bold, defined volumeSeparates and defines lashesLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",43,CoverGirl Professional Super Thick Lash Mascara Very Black,6.99,,http://makeup-api.herokuapp.com/api/v1/products/43.json,https://well.ca/products/covergirl-professional-super-thick_97251.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/042/original/open-uri20171223-4-b55ku9?1514062253,maybelline,,,"2 brushes. 2x more impact!Now get bigger eyes with 360 degrees of false 
lash glam volume! Upper lashes get over-the-top glam with the upper 
brush, while the lower brush grabs every tiny lower lash for a full 
circle effect.For best results: Apply the Upper Brush against the top lid lashes and sweep from
 root to tip until a clean, voluminous look is achieved, followed by the
 lower lash line using the lower Micro Brush. Do not let dry between 
coats. Removes easily with soap and water or with Maybelline® Clean 
Express!™ Classic Eye Makeup Remover.",42,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,,http://makeup-api.herokuapp.com/api/v1/products/42.json,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,mascara,https://well.ca,Blackest Black ,#000000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/041/original/data?1514062253,l'oreal,,,"Stretch and extend your lashes like wings!  Introducing Voluminous 
Butterfly Mascara, one of L'Oreal's most-exciting mascara innovations, yet. 
Its revolutionary Butterfly Brush™ with asymmetrical lash 
line shape extends and lifts outer corner lashes to give you a 
winged-out effect, instantly volumizing lashes at the roots and 
stretching lashes outward. The unique Cocoon Fibers™ instantly wrap lashes in a soft, delicate veil to create silky, spectacular lashes that flutter.",41,L'Oreal Paris Voluminous Butterfly Mascara ,13.49,,http://makeup-api.herokuapp.com/api/v1/products/41.json,https://well.ca/products/loreal-paris-voluminous-butterfly_86375.html,mascara,https://well.ca,Blackest Black ;Black ;Black Brown ,#000000;#231F20;#4D2C00,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/040/original/data?1514062253,covergirl,,,"Volumize, lengthen and define like a pro! CoverGirl Professional 3-in-1 mascara for all day beautiful lashes.Features:Volume + length + definition in one easy stepHypoallergenic and suitable for contact lens wearersWaterproofApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",40,CoverGirl Professional Waterproof Mascara Very Black,6.99,,http://makeup-api.herokuapp.com/api/v1/products/40.json,https://well.ca/products/covergirl-professional-waterproof_97253.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/039/original/data?1514062253,physicians formula,,,The ​1st ever 100% natural mascara with 70% organic ingredients combines the benefits of curl and care for eyelash curler results without the risk of lash loss.  Innovative formula features Physicians Formula's proprietary 100% Natural Origin CurlBooster™ Technology for 2 levels of CC Performance: Curl & Volumize Lashes Condition & Nourish LashesHypoallergenic. Fragrance Free. Gluten Free. Opthalmologist Approved. 100% Free of Harsh Chemicals. 100% Free of Synthetic Preservatives. 100% Free of Parabens. 100% Free of GMO's (Genetically Modified Organisms). 100% Free of Synthetic Colors.,39,Physicians Formula Organic Wear CC Curl + Care Mascara ,15.79,,http://makeup-api.herokuapp.com/api/v1/products/39.json,https://well.ca/products/physicians-formula-organic-wear-cc_90023.html,mascara,https://well.ca,Black ;Ultra Black ,#1B1B1B;#000000,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/038/original/data?1514062252,marcelle,,,"Fabulously full lashes for star-like appeal.Marcelle Ultimate Lash Mascara is all about transformation, from thin to plump, thick 
and full lashes. Specially designed wand is easy to use and applies just
 the right amount of mascara for maximum lash volume that is free of 
clumps and mess. Formulated with proteins and revitalizing ingredients 
to give lashes the royal treatment and last a long, long time without 
flaking. Strong, full lashes are guaranteed, plus it's hypoallergenic 
and perfume-free so it's perfect for everyone.",38,Marcelle Ultimate Lash Mascara,10.99,,http://makeup-api.herokuapp.com/api/v1/products/38.json,https://well.ca/products/marcelle-ultimate-lash-mascara_100275.html,mascara,https://well.ca,Black ;Dark Brown ,#000000;#403426,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/037/original/data?1514062252,e.l.f.,,,"Achieve thicker, fuller, and longer lashes that are beautiful and 
natural with e.l.f. Studio Lengthening & Volumizing Mascara. The enlarged brush coats your lashes evenly for an enhanced 
appeal.  The unique formula is clump free and quick drying so you can 
have color that stays on all day with no smudging and no flaking.",37,e.l.f. Studio Lengthening & Volumizing Mascara,4.99,,http://makeup-api.herokuapp.com/api/v1/products/37.json,https://well.ca/products/elf-studio-lengthening_93445.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,"aqua, caprylic, cera carnauba  
wax, synthetic beeswax, styrene, stearic acid, cetyl alcohol, glyceryl, stearate se, pvp, triethanolamine, triacontanyl pvp, hydroxyethyl cellulose, benzyl 
alcohol, methylchloroisothiazolinone, methylisothiazolinone"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/036/original/data?1514062252,wet n wild,,,"Wet n Wild Mega Protein Mascara is a nourishing mascara conditions lashes with soy and wheat proteins and acai oil for healthier, fuller lashes.",36,Wet n Wild Mega Protein Mascara,3.49,,http://makeup-api.herokuapp.com/api/v1/products/36.json,https://well.ca/products/wet-n-wild-mega-protein-mascara_82250.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/035/original/data?1514061112,covergirl,,,"Get a blast of lush, volumized lashes! LashBlast’s patented 
volume-boosting formula and patent-pending brush are designed to max-out
 each and every lash, leaving you with the ultimate big lash look.Features: Instant volume and fullnessSmudge and smear-proofHypoallergenic and suitable for contact lens wearers",35,CoverGirl Lashblast Volume Blasting Waterproof Mascara,9.99,,http://makeup-api.herokuapp.com/api/v1/products/35.json,https://well.ca/products/covergirl-lashblast-volume-blasting_74927.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/034/original/data?1514061112,covergirl,,,"Experience COVERGIRL's first ever volume + length mascara!The 
fiberstretch formula and oversized brush make every little lash bigger, 
fuller, longer -looking and more dramatic.* 							                     
       	
                                *vs bare lashesFeatures: Super-Volumizing + Buildable fiber-strength lengtheningThickens and extends the look of your natural lashes",34,CoverGirl LashBlast Fusion Mascara ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/34.json,https://well.ca/products/covergirl-lashblast-fusion-mascara_74817.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/033/original/data?1514061112,covergirl,,,"For natural beautiful looking lashes! The CoverGirl clear gel formula and curved brush separates lashes while conditioning. It helps tame unruly brows too!Features:Natural looking lashesBeautifully tamed browsLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",33,CoverGirl Professional Natural Lash Mascara Clear,6.99,,http://makeup-api.herokuapp.com/api/v1/products/33.json,https://well.ca/products/covergirl-professional-natural-lash_97249.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/032/original/data?1514061112,maybelline,,,"Define-A-Lash Lengthening & Defining Mascara is a zero-clump mascara that creates stunning length and clean definition. The flexible brush is shaped to the lash to elongate and define lashes, one by one. The built-in wiper contours brush to remove excess formula, ensuring clean deposit on lashes. There is no smudging, smearing or flaking, and the smooth, lightweight formula feels comfortable on lashes.Allergy tested, ophthalmologist tested and contact lens safe.

",32,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,,http://makeup-api.herokuapp.com/api/v1/products/32.json,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,mascara,https://well.ca,Very Black ,#000000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/031/original/data?1514061112,covergirl,,,"A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashes",31,CoverGirl LastBlast Clump Crusher Mascara ,9.99,,http://makeup-api.herokuapp.com/api/v1/products/31.json,https://well.ca/products/covergirl-lastblast-clump-crusher_74593.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/030/original/data?1514061111,almay,,,"Almay One Coat Get Up & Grow Mascara instantly lengthens and strengthens lashes every time you use it.Features:
Anti-breakage pro-vitamin formula defends against damage so lashes continue to grow their longest
Unique brush shape fits eye contours perfectly so that you reach every last lash in just one coat
Clump free
Extra gentle formula is safe even for sensitive eyes

Hypoallergenic. Ophthalmologist Tested.",30,Almay One Coat Get Up & Grow Mascara,10.99,,http://makeup-api.herokuapp.com/api/v1/products/30.json,https://well.ca/products/almay-one-coat-get-up-grow-mascara_30881.html,mascara,https://well.ca,Blackest Black ;Black ;Black Brown ,#000000;#262633;#413025,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/029/original/open-uri20171223-4-14f14ix?1514061111,maybelline,,,"Great Lash Clear Washable Mascara is a crystal clear formula that gives a softer, fuller look.The gentle brush separates lashes into a perfect fan. It contains panthenol to condition lashes, glycerin for a soft feel. This is great for shaping and setting brows. Contact lens safe, opthalmologist tested.
 ",29,Maybelline Great Lash - Clear,7.79,,http://makeup-api.herokuapp.com/api/v1/products/29.json,https://well.ca/products/maybelline-great-lash-clear_3752.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/028/original/open-uri20171223-4-11qf6jz?1514061111,physicians formula,,,"Physicians Formula Organic Wear Jumbo Lash Mascara gives you 100% Dramatic Volume & Glamour. Additional Features: 100% of the Total Ingredients are from Natural Origin.  47% of the Total Ingredients are from Organic Farming.  OrganiSoy Moisturizes and helps nourish lashes.  Eco-Olive a natural antioxidant, shields lashes from harsh environmental aggressors. Directions for Use: Sweep mascara brush from lash base to tips. Apply multiple coats for 
added volume. Can easily be washed off with soap and water or removed 
with Physicians Formula Eye Makeup Remover Pads or Lotions. Hypoallergenic. Fragrance free. Opthamologist approved.",28,Physicians Formula Organic Wear Jumbo Lash Mascara,15.79,,http://makeup-api.herokuapp.com/api/v1/products/28.json,https://well.ca/products/physicians-formula-organic-wear_58516.html,mascara,https://well.ca,Ultra Black Organics ;Black Organics ,#000000;#282828,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,"citrus aurantium dulcis  fruit water, glycerin, iron oxide, microcrystalline cellulose, glyceryl stearate, water, beeswax, jojoba esters, tapioca starch, copernicia cerifera  wax, stearic acid, glyceryl caprylate, aloe barbadensis, cellulose gum, cucumis sativus  fruit extract, glycine soya  oil, hydrolyzed oryza sativa  protein, leuconostoc, argilla, olea europaea  leaf extract."
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/027/original/data?1514061111,dr. hauschka,,,"Mascara creates fuller lashes that accentuate your eyes. Medicinal extracts of eyebright, black tea and neem leaves have a soothing effect on the sensitive eye area while rose wax and jojoba oil protect and fortify each individual eyelash. Ophthalmologically and dermatologically tested.Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGDermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditionsIngredients (Black, Blue):Ingredients Water (Aqua), Alcohol, Sorbitol, Ricinus Communis (Castor) Seed Oil, Cetearyl Alcohol, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hectorite, Hydrogenated Jojoba Oil, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Xanthan Gum, Lysolecithin, Silica, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).  *component of natural essential oilsIngredients (Brown):Water (Aqua), Alcohol, Sorbitol, Ricinus Communis (Castor) Seed Oil, Cetearyl Alcohol, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hectorite, Hydrogenated Jojoba Oil, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Xanthan Gum, Lysolecithin, Maltodextrin, Silica, Carmine (CI 75470), Iron Oxides (CI 7749¹, CI 77492, CI 77499).  *component of natural essential oils",27,Dr. Hauschka Mascara,33.0,,http://makeup-api.herokuapp.com/api/v1/products/27.json,https://well.ca/products/dr-hauschka-mascara_34274.html,mascara,https://well.ca,Black ;Blue ;Brown ,#1B2D2D;#26364C;#202217,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/026/original/data?1514061111,e.l.f.,,,"Achieve thicker, fuller, and longer lashes that are beautiful and 
natural with e.l.f. Studio Waterproof Lengthening & Volumizing Mascara. The enlarged brush coats your lashes evenly for an enhanced 
appeal.  The unique formula is clump free and quick drying so you can 
have color that stays on all day with no smudging and no flaking. 
Waterproof, tear-proof and sweat proof for a look that lasts against all
 odds.",26,e.l.f. Studio Waterproof Lengthening & Volumizing Mascara,4.99,,http://makeup-api.herokuapp.com/api/v1/products/26.json,https://well.ca/products/elf-studio-waterproof-lengthening_93449.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,"aqua, caprylic, cera carnauba  
wax, synthetic beeswax
styrene/styrene, stearic acid, cetyl 
alcohol, glyceryl stearate se
pvp, triethanolamine, triacontanyl pvp, hydroxyethyl cellulose, benzyl 
alcohol, methylchloroisothiazolinone, methylisothiazolinone"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/025/original/data?1514061111,l'oreal,,,L'Oreal's biggest volume builder! Introducing the latest innovation in mascara technology--Extra Volume Collagen Mascara. It's made with hydra-collagen and enhances the thickness of your lashes for up to 12x more impact without any clumps. Our patented brush is 50% bigger so it builds that incredible volume fast. Your lashes will build extra body and extra impact in just one sweep.,25,L'Oreal Paris Extra Volume Collagen Mascara,13.99,,http://makeup-api.herokuapp.com/api/v1/products/25.json,https://well.ca/products/loreal-paris-extra-volume-collagen_12581.html,mascara,https://well.ca,Blackest Black ,#000000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/024/original/data?1514061111,almay,,,"Almay One Coat Thickening Mascara gives you up to 100% thicker lashes in one smooth, even coat. This volumizing formula builds lashes double thick in one quick, clump-free application. Nourishing formula is infused with aloe and vitamin B5 to help keep lashes conditioned and silky. Extra gentle, non irritating formula.Hypoallergenic. Ophthalmologist tested.",24,Almay One Coat Thickening Mascara,10.99,,http://makeup-api.herokuapp.com/api/v1/products/24.json,https://well.ca/products/almay-one-coat-thickening-mascara_17457.html,mascara,https://well.ca,Black ;Black Brown ,#262633;#413025,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/023/original/data?1514061109,maybelline,,,"Live Big! Great Lash Big has a Bigger Brush for Great Big Live-It-Up Lashes!

The Great Big Brush provides a bigger, bolder lash effect
Great buildable formula still conditions as it thickens with even greater intensity
No clumps or globs
",23,Maybelline Great Lash Big Mascara,7.79,,http://makeup-api.herokuapp.com/api/v1/products/23.json,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,mascara,https://well.ca,Blackest Black ;Brownish Black ;Very Black ,#000000;#120C0A;#0E0F11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/022/original/data?1514061108,e.l.f.,,,"e.l.f. Studio Mineral Infused Mascara creates fuller, healthier looking 
lashes.  Enhance lashes for a naturally thicker and more volumized look.
  The long-wear formula and unique silicone brush creates a clump free 
and defined application for gorgeous lashes all day.",22,e.l.f. Studio Mineral Infused Mascara,4.99,,http://makeup-api.herokuapp.com/api/v1/products/22.json,https://well.ca/products/elf-studio-mineral-infused_93447.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,"aqua, caprylic, cera carnauba  
wax, synthetic beeswax, styrene, stearic acid, cetyl alcohol, glyceryl stearate se, pvp, triethanolamine, triacontanyl pvp, hydroxyethyl cellulose, caprylyl 
glycol, phenoxyethanol, potassium sorbate"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/021/original/data?1514061109,,,,"This 100% natural, botanical based formula glides on effortlessly. You'll enjoy 
the silky smooth application which easily separates lashes and the best part - No Clumping, No Flaking, No Smudging, No Toxic Chemicals and No Parabens! Raw Mascara guaranteed 12 months sealed and expires within 3 months of opening.For usage tips for Earth Lab Raw Mascara read our blog post.",21,Earth Lab Raw Mascara,24.0,,http://makeup-api.herokuapp.com/api/v1/products/21.json,https://well.ca/products/earth-lab-raw-mascara_78795.html,mascara,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"water, natural beeswax, copernicia cerifera  wax, lecithin, glyceryl stearate, glycerin, xanthan gum, celluloses, carthamus 
tinctorius  seed oil, aloe barbadensis leaf extract, jojoba (simmondsia 
chinensis) oil, tocopherol, chamomilla recutita  flower extract, rosmarinus officinalis  leaf extract, cucumis sativus  fruit 
extract, phenoxyethanol, silica, mica, ci 77499"
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/020/original/data?1514061110,maybelline,,,"Great Lash Waterproof Mascara conditions as it thickens lashes. The lash-doubling formula glides on smoothly to build great-looking smudge-proof lashes. The lash-building brush makes it easy to get a full lash look without clumps. Hypoallergenic and contact lens safe.
Allure 2008 Reader's Choice Award Winner for drugstore mascara.",20,Maybelline Great Lash Mascara,7.79,,http://makeup-api.herokuapp.com/api/v1/products/20.json,https://well.ca/products/maybelline-great-lash-mascara_3735.html,mascara,https://well.ca,Brownish Black ;Very Black ,#120C0A;#0E0F11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/019/original/data?1514061110,l'oreal,,,"Get the look of salon lash extensions with the new Double Extend Beauty Tubes Mascara! This new lash extension effect mascara visibly lengthens your lashes up to an astonishing 80%.Step 1: Ultra nourishing base coat infused with Ceramide R and D-Panthenol protects and strengthens lashes creating the perfect base for tube application.Step 2: Ultra-lengthening tube top coat sets to form lash-extending beauty tubes that visibly lengthen lashes to amazing new heights. Beauty tubes will not run, clump, flake or smudge and will stay on all-day.Step 3: Beauty tubes remove easily with just warm water – no makeup remover or rubbing required!

Clump-free length.
Smudge-proof.
Flake-proof.
Long wear hold.
Ophthalmologist and allergy tested.
Suitable for sensitive eyes and contact lens wearers.
Removes easily with plenty of warm water.
Fragrance-free.",19,L'Oreal Paris Double Extend Beauty Tubes,14.99,,http://makeup-api.herokuapp.com/api/v1/products/19.json,https://well.ca/products/loreal-paris-double-extend-beauty_9193.html,mascara,https://well.ca,Blackest Black ,#231F20,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/018/original/data?1514061110,l'oreal,,,"Want longer, more defined lashes in a single sweep?L'Oreal Paris introduces amazing new technology that lengthens lashes to the extreme and intensifies them at their base. It will change the way women think about lengthening mascara.It's the 1st spectacular stretch-effect mascara from L'Oreal Paris.The High-Precision Flexible Brush stretches the formula towards infinity for up to 60% longer lashes.",18,L'Oreal Paris Telescopic Mascara,13.79,,http://makeup-api.herokuapp.com/api/v1/products/18.json,https://well.ca/products/loreal-paris-telescopic-mascara_4410.html,mascara,https://well.ca,Blackest Black ,#000000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,
